label,video_url,signer_number,scraped_label,scraped_video_url,sign_variant,signer_number,video_url_root,video_url_ext,number_in_label
BÓSNIA-HERZEGOVINA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/B%C3%93SNIA-HERZEGOVINA.mp4,1,BÓSNIA-HERZEGOVINA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/B%C3%93SNIA-HERZEGOVINA.mp4,1,1,videos,mp4,False
BOTA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOTA.mp4,1,BOTA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOTA.mp4,1,1,videos,mp4,False
BOTAFOGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOTAFOGO.mp4,1,BOTAFOGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOTAFOGO.mp4,1,1,videos,mp4,False
BOTSWANA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOTSWANA.mp4,1,BOTSWANA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOTSWANA.mp4,1,1,videos,mp4,False
BOXE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOXE.mp4,1,BOXE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOXE.mp4,1,1,videos,mp4,False
BRAÇO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRA%C3%87O.mp4,1,BRAÇO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRA%C3%87O.mp4,1,1,videos,mp4,False
BRADESCO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRADESCO.mp4,1,BRADESCO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRADESCO.mp4,1,1,videos,mp4,False
BRADESCO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRADESCO2.mp4,1,BRADESCO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRADESCO2.mp4,2,1,videos,mp4,True
BRAILLE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRAILLE.mp4,1,BRAILLE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRAILLE.mp4,1,1,videos,mp4,False
BRANCO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRANCO.mp4,1,BRANCO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRANCO.mp4,1,1,videos,mp4,False
BRANCO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRANCO3.mp4,1,BRANCO-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRANCO3.mp4,3,1,videos,mp4,True
BRASIL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRASIL.mp4,1,BRASIL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRASIL.mp4,1,1,videos,mp4,False
BRASÍLIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRAS%C3%8DLIA.mp4,1,BRASÍLIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRAS%C3%8DLIA.mp4,1,1,videos,mp4,False
BRIGAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRIGAR.mp4,1,BRIGAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRIGAR.mp4,1,1,videos,mp4,False
BRILHAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRILHAR.mp4,1,BRILHAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRILHAR.mp4,1,1,videos,mp4,False
BRINCAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRINCAR.mp4,1,BRINCAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRINCAR.mp4,1,1,videos,mp4,False
BRINCO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRINCO.mp4,1,BRINCO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BRINCO.mp4,1,1,videos,mp4,False
BRÓCOLIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BR%C3%93COLIS.mp4,1,BRÓCOLIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BR%C3%93COLIS.mp4,1,1,videos,mp4,False
BRÓCOLIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BR%C3%93COLIS2.mp4,1,BRÓCOLIS-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BR%C3%93COLIS2.mp4,2,1,videos,mp4,True
BRÓCOLIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BR%C3%93COLIS3.mp4,1,BRÓCOLIS-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BR%C3%93COLIS3.mp4,3,1,videos,mp4,True
BULGÁRIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BULG%C3%81RIA.mp4,1,BULGÁRIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BULG%C3%81RIA.mp4,1,1,videos,mp4,False
BULLYING,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BULLYING.mp4,1,BULLYING,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BULLYING.mp4,1,1,videos,mp4,False
BUNDA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BUNDA.mp4,1,BUNDA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BUNDA.mp4,1,1,videos,mp4,False
BUNDA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BUNDA2.mp4,1,BUNDA-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BUNDA2.mp4,2,1,videos,mp4,True
BURACO-NEGRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BURACO-NEGRO.mp4,1,BURACO-NEGRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BURACO-NEGRO.mp4,1,1,videos,mp4,False
BURQUINA-FASO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BURQUINA-FASO.mp4,1,BURQUINA-FASO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BURQUINA-FASO.mp4,1,1,videos,mp4,False
BURRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BURRO.mp4,1,BURRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BURRO.mp4,1,1,videos,mp4,False
BURUNDI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BURUNDI.mp4,1,BURUNDI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BURUNDI.mp4,1,1,videos,mp4,False
BÚSSOLA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/B%C3%9ASSOLA.mp4,1,BÚSSOLA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/B%C3%9ASSOLA.mp4,1,1,videos,mp4,False
BATER-PALMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BATER-PALMA.mp4,1,BATER-PALMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BATER-PALMA.mp4,1,1,videos,mp4,False
BATER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BATER.mp4,1,BATER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BATER.mp4,1,1,videos,mp4,False
BEM-FEITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BEM-FEITO2.mp4,1,BEM-FEITO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BEM-FEITO2.mp4,2,1,videos,mp4,True
BOCEJAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOCEJAR.mp4,1,BOCEJAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOCEJAR.mp4,1,1,videos,mp4,False
BABÁ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BAB%C3%81.mp4,1,BABÁ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BAB%C3%81.mp4,1,1,videos,mp4,False
BAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BAR2.mp4,1,BAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BAR2.mp4,2,1,videos,mp4,True
BEM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BEM.mp4,1,BEM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BEM.mp4,1,1,videos,mp4,False
BMW,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BMW.mp4,1,BMW,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BMW.mp4,1,1,videos,mp4,False
BOBO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOBO2.mp4,1,BOBO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BOBO2.mp4,2,1,videos,mp4,True
BATISMO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BATISMO.mp4,1,BATISMO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/BATISMO.mp4,1,1,videos,mp4,False
BOMBOM,https://objetos.sites.ufsc.br/libras/gerais/BaJ58VuGYbwzgx40LL8JhLfHLCAHVT2Uv4DLeXVt.mp4,1,BOMBOM-2,https://objetos.sites.ufsc.br/libras/gerais/BaJ58VuGYbwzgx40LL8JhLfHLCAHVT2Uv4DLeXVt.mp4,2,1,objetos,mp4,True
CABEÇA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABE%C3%87A.mp4,1,CABEÇA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABE%C3%87A.mp4,1,1,videos,mp4,False
CABEÇA-DURA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABE%C3%87A-DURA.mp4,1,CABEÇA-DURA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABE%C3%87A-DURA.mp4,1,1,videos,mp4,False
CABEÇA-SEPARAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABE%C3%87A-SEPARAR.mp4,1,CABEÇA-SEPARAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABE%C3%87A-SEPARAR.mp4,1,1,videos,mp4,False
CABELO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABELO.mp4,1,CABELO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABELO.mp4,1,1,videos,mp4,False
CABELO-COMPRIDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABELO-COMPRIDO.mp4,1,CABELO-COMPRIDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABELO-COMPRIDO.mp4,1,1,videos,mp4,False
CABELO-CURTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABELO-CURTO.mp4,1,CABELO-CURTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABELO-CURTO.mp4,1,1,videos,mp4,False
CABELO-ENROLADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABELO-ENROLADO.mp4,1,CABELO-ENROLADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABELO-ENROLADO.mp4,1,1,videos,mp4,False
CABELO-ONDULADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABELO-ONDULADO.mp4,1,CABELO-ONDULADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABELO-ONDULADO.mp4,1,1,videos,mp4,False
CABELO-PRANCHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABELO-PRANCHA.mp4,1,CABELO-PRANCHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABELO-PRANCHA.mp4,1,1,videos,mp4,False
CABELO-PRANCHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABELO-PRANCHA2.mp4,1,CABELO-PRANCHA-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABELO-PRANCHA2.mp4,2,1,videos,mp4,True
CABELO-SECADOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABELO-SECADOR.mp4,1,CABELO-SECADOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABELO-SECADOR.mp4,1,1,videos,mp4,False
CABELO-TRANÇA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABELO-TRAN%C3%87A.mp4,1,CABELO-TRANÇA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABELO-TRAN%C3%87A.mp4,1,1,videos,mp4,False
CABO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABO.mp4,1,CABO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABO.mp4,1,1,videos,mp4,False
CABO-VERDE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABO-VERDE.mp4,1,CABO-VERDE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CABO-VERDE.mp4,1,1,videos,mp4,False
CÁCERES,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/C%C3%81CERES-MT.mp4,1,CÁCERES,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/C%C3%81CERES-MT.mp4,1,1,videos,mp4,False
CACHAÇA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CACHA%C3%87A.mp4,1,CACHAÇA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CACHA%C3%87A.mp4,1,1,videos,mp4,False
CACHOEIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CACHOEIRA.mp4,1,CACHOEIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CACHOEIRA.mp4,1,1,videos,mp4,False
CACHORRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CACHORRO.mp4,1,CACHORRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CACHORRO.mp4,1,1,videos,mp4,False
CACHORRO-QUENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CACHORRO-QUENTE.mp4,1,CACHORRO-QUENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CACHORRO-QUENTE.mp4,1,1,videos,mp4,False
CADA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CADA.mp4,1,CADA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CADA.mp4,1,1,videos,mp4,False
CADA-UM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CADA-UM.mp4,1,CADA-UM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CADA-UM.mp4,1,1,videos,mp4,False
CADASTRAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CADASTRAR.mp4,1,CADASTRAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CADASTRAR.mp4,1,1,videos,mp4,False
CADEIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CADEIRA.mp4,1,CADEIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CADEIRA.mp4,1,1,videos,mp4,False
CADEIRANTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CADEIRANTE.mp4,1,CADEIRANTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CADEIRANTE.mp4,1,1,videos,mp4,False
CADERNO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CADERNO.mp4,1,CADERNO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CADERNO.mp4,1,1,videos,mp4,False
CADERNO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CADERNO2.mp4,1,CADERNO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CADERNO2.mp4,2,1,videos,mp4,True
CAFÉ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAF%C3%89.mp4,1,CAFÉ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAF%C3%89.mp4,1,1,videos,mp4,False
CAIPIRINHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAIPIRINHA.mp4,1,CAIPIRINHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAIPIRINHA.mp4,1,1,videos,mp4,False
CAIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAIR.mp4,1,CAIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAIR.mp4,1,1,videos,mp4,False
CAIXA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAIXA.mp4,1,CAIXA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAIXA.mp4,1,1,videos,mp4,False
CAJU,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAJU.mp4,1,CAJU,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAJU.mp4,1,1,videos,mp4,False
CALAR-BOCA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CALAR-BOCA.mp4,1,CALAR-BOCA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CALAR-BOCA.mp4,1,1,videos,mp4,False
CALÇA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAL%C3%87A.mp4,1,CALÇA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAL%C3%87A.mp4,1,1,videos,mp4,False
CALCULADORA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CALCULADORA.mp4,1,CALCULADORA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CALCULADORA.mp4,1,1,videos,mp4,False
CALENDÁRIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CALEND%C3%81RIO.mp4,1,CALENDÁRIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CALEND%C3%81RIO.mp4,1,1,videos,mp4,False
CALMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CALMA.mp4,1,CALMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CALMA.mp4,1,1,videos,mp4,False
CALMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CALMA2.mp4,1,CALMA-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CALMA2.mp4,2,1,videos,mp4,True
CALOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CALOR.mp4,1,CALOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CALOR.mp4,1,1,videos,mp4,False
CAMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMA.mp4,1,CAMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMA.mp4,1,1,videos,mp4,False
CAMARÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMAR%C3%83O.mp4,1,CAMARÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMAR%C3%83O.mp4,1,1,videos,mp4,False
CAMBOJA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMBOJA.mp4,1,CAMBOJA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMBOJA.mp4,1,1,videos,mp4,False
CAMELO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMELO.mp4,1,CAMELO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMELO.mp4,1,1,videos,mp4,False
CAMELO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMELO2.mp4,1,CAMELO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMELO2.mp4,2,1,videos,mp4,True
CÂMERA-DIGITAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/C%C3%82MERA-DIGITAL.mp4,1,CÂMERA-DIGITAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/C%C3%82MERA-DIGITAL.mp4,1,1,videos,mp4,False
CAMFROG,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMFROG.mp4,1,CAMFROG,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMFROG.mp4,1,1,videos,mp4,False
CAMINHÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMINH%C3%83O.mp4,1,CAMINHÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMINH%C3%83O.mp4,1,1,videos,mp4,False
CAMINHÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMINH%C3%83O2.mp4,1,CAMINHÃO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMINH%C3%83O2.mp4,2,1,videos,mp4,True
CAMINHÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMINH%C3%83O3.mp4,1,CAMINHÃO-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMINH%C3%83O3.mp4,3,1,videos,mp4,True
CAMINHAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMINHAR.mp4,1,CAMINHAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMINHAR.mp4,1,1,videos,mp4,False
CAMINHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMINHO.mp4,1,CAMINHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMINHO.mp4,1,1,videos,mp4,False
CAMISINHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMISINHA.mp4,1,CAMISINHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMISINHA.mp4,1,1,videos,mp4,False
CAMPAINHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMPAINHA.mp4,1,CAMPAINHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMPAINHA.mp4,1,1,videos,mp4,False
CAMPEÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMPE%C3%83O.mp4,1,CAMPEÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMPE%C3%83O.mp4,1,1,videos,mp4,False
CAMPEONATO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMPEONATO.mp4,1,CAMPEONATO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMPEONATO.mp4,1,1,videos,mp4,False
CAMPINAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMPINAS.mp4,1,CAMPINAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMPINAS.mp4,1,1,videos,mp4,False
CAMPO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMPO.mp4,1,CAMPO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMPO.mp4,1,1,videos,mp4,False
CAMPO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMPO2.mp4,1,CAMPO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CAMPO2.mp4,2,1,videos,mp4,True
CANADÁ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CANAD%C3%81.mp4,1,CANADÁ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CANAD%C3%81.mp4,1,1,videos,mp4,False
CANADÁ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CANAD%C3%812.mp4,1,CANADÁ-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CANAD%C3%812.mp4,2,1,videos,mp4,True
CANCELAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CANCELAR.mp4,1,CANCELAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CANCELAR.mp4,1,1,videos,mp4,False
CÂNCER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/C%C3%82NCER.mp4,1,CÂNCER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/C%C3%82NCER.mp4,1,1,videos,mp4,False
CÂNCER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/C%C3%82NCER2.mp4,1,CÂNCER-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/C%C3%82NCER2.mp4,2,1,videos,mp4,True
CÂNCER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/C%C3%82NCER3.mp4,1,CÂNCER-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/C%C3%82NCER3.mp4,3,1,videos,mp4,True
CANDIDATAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CANDIDATAR.mp4,1,CANDIDATAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CANDIDATAR.mp4,1,1,videos,mp4,False
CANDIDATO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CANDIDATO.mp4,1,CANDIDATO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CANDIDATO.mp4,1,1,videos,mp4,False
CANETA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CANETA.mp4,1,CANETA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CANETA.mp4,1,1,videos,mp4,False
CANETA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CANETA2.mp4,1,CANETA-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CANETA2.mp4,2,1,videos,mp4,True
CANETA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CANETA3.mp4,1,CANETA-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CANETA3.mp4,3,1,videos,mp4,True
CANGURU,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CANGURU.mp4,1,CANGURU,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CANGURU.mp4,1,1,videos,mp4,False
CANOAGEM-SLALOM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CANOAGEM-SLALOM.mp4,1,CANOAGEM-SLALOM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CANOAGEM-SLALOM.mp4,1,1,videos,mp4,False
CANOAGEM-VELOCIDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CANOAGEM-VELOCIDADE.mp4,1,CANOAGEM-VELOCIDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CANOAGEM-VELOCIDADE.mp4,1,1,videos,mp4,False
